url,title,h1,page_type,page_role,business_priority,commercial_relevance,authority_value,word_count,manual_topic_label,semantic_cluster_id,clicks,impressions,seo_priority_score
https://www.morfrac.com/es/shop/morfblock-morfblock-xl-21/morfblock-xl-10-titanium-sailing-block-12350,morfblock.[XL] - 10 | 10000kg SWL | Titanium XL Sailing Block | MORFRAC,morfblock.[XL] - 10,product,product,high,high,high,474,morfblock,2,0.0,0.0,0.0
https://www.morfrac.com/es/shop/morfblock-morfblock-xl-21/morfblock-xl-12-titanium-sailing-block-12354,morfblock.[XL] - 12 | 12500kg SWL | Titanium XL Sailing Block | MORFRAC,morfblock.[XL] - 12,product,product,high,high,high,459,morfblock,2,0.0,0.0,0.0
https://www.morfrac.com/es/shop/morfblock-morfblock-xl-21/morfblock-xl-15-titanium-sailing-block-12358,morfblock.[XL] - 15 | 15000kg SWL | Titanium XL Sailing Block | MORFRAC,morfblock.[XL] - 15,product,product,high,high,high,474,morfblock,2,0.0,0.0,0.0
https://www.morfrac.com/es/shop/morfring-26/morfring-70-ptfe-friction-ring-12485,morfring.[70] | PTFE Aluminium Friction Ring | MORFRAC,morfring.[70],product,product,high,high,high,471,morfring,10,0.0,0.0,0.0
https://www.morfrac.com/es/shop/mreel-35/mreel-four-rope-reeler-12493,mreel.[four] | Rope Reeler System | MORFRAC,mreel.[four],product,product,high,high,high,544,mreel,6,0.0,0.0,0.0
https://www.morfrac.com/es/shop/mreel-35/mreel-one-rope-reeler-12491,mreel.[one] | Rope Reeler System | MORFRAC,mreel.[one],product,product,high,high,high,602,mreel,6,0.0,0.0,0.0
https://www.morfrac.com/es/shop/mreel-35/mreel-three-rope-reeler-12628,mreel.[three] | Rope Reeler System | MORFRAC,mreel.[three],product,product,high,high,high,545,mreel,6,0.0,0.0,0.0
https://www.morfrac.com/es/shop/mreel-35/mreel-two-rope-reeler-12492,mreel.[two] | Rope Reeler System | MORFRAC,mreel.[two],product,product,high,high,high,549,mreel,6,0.0,0.0,0.0
https://www.morfrac.com/es/shop/powerfurl-almacenadores-sin-fin-31/powerfurl-one-drum-bottom-furling-unit-12529,powerfurl.[one] - Drum | 1.5t SWL Bottom Furling Unit | MORFRAC,powerfurl.[one] Drum,product,product,high,high,high,412,powerfurl,1,0.0,0.0,0.0
https://www.morfrac.com/es/shop/powerfurl-almacenadores-sin-fin-31/powerfurl-one-furling-kit-12530,powerfurl.[one] - Furling Kit | 1.5t SWL | MORFRAC,powerfurl.[one] Kit,product,product,high,high,high,508,powerfurl,8,0.0,0.0,0.0
https://www.morfrac.com/es/shop/powerfurl-almacenadores-sin-fin-31/powerfurl-one-furling-kit-shackles-12531,powerfurl.[one] - Furling Kit Shackles | 1.5t SWL | MORFRAC,powerfurl.[one] Kit + Shackles,product,product,high,high,high,422,shackle,8,0.0,0.0,0.0
https://www.morfrac.com/es/shop/powerfurl-almacenadores-sin-fin-31/powerfurl-one-head-swivel-unit-12533,powerfurl.[one] - Swivel | 1.5t SWL Top Furling Unit | MORFRAC,powerfurl.[one] Swivelhead,product,product,high,high,high,411,powerfurl,1,0.0,0.0,0.0
https://www.morfrac.com/es/shop/powerfurl-almacenadores-sin-fin-31/powerfurl-one-lashing-fitting-12524,powerfurl.[one] - Lashing Fitting | 1.5t SWL | MORFRAC,powerfurl.[one] - 2:1/lashing,product,product,high,high,high,297,powerfurl,8,0.0,0.0,0.0
https://www.morfrac.com/es/shop/powerfurl-almacenadores-sin-fin-31/powerfurl-one-thimble-12528,powerfurl.[one] - Thimble | 1.5t SWL | MORFRAC,powerfurl.[one] - Thimble,product,product,high,high,high,292,powerfurl,8,0.0,0.0,0.0
https://www.morfrac.com/es/shop/powerfurl-almacenadores-sin-fin-31/powerfurl-one-top-down-furling-kit-12825,powerfurl.[one] - Top Down Furling Kit | 1.5t SWL | MORFRAC,powerfurl.[one] Top-Down Kit,product,product,high,high,high,416,powerfurl,8,0.0,0.0,0.0
https://www.morfrac.com/es/shop/powerfurl-almacenadores-sin-fin-31/powerfurl-one-top-down-integrator-12534,powerfurl.[one] - TDI | 1.5t SWL Top Down Integrator | MORFRAC,powerfurl.[one] TD integrator,product,product,high,high,high,409,powerfurl,8,0.0,0.0,0.0
https://www.morfrac.com/es/shop/powerfurl-almacenadores-sin-fin-31/powerfurl-ten-continuous-line-furling-kit-12564,powerfurl.[ten] - Continuous Line Furling Kit | 10t SWL | MORFRAC,powerfurl.[ten] Kit,product,product,high,high,high,416,powerfurl,8,0.0,0.0,0.0
https://www.morfrac.com/es/shop/powerfurl-almacenadores-sin-fin-31/powerfurl-ten-drum-bottom-furling-unit-12560,powerfurl.[ten] - Drum | 10t SWL Bottom Furling Unit | MORFRAC,powerfurl.[ten] Drum,product,product,high,high,high,412,powerfurl,1,0.0,0.0,0.0
https://www.morfrac.com/es/shop/powerfurl-almacenadores-sin-fin-31/powerfurl-ten-fork-2-1-fitting-12562,powerfurl.[ten] - Fork + 2:1 | 10t SWL | MORFRAC,powerfurl.[ten] Fork + 2:1,product,product,high,high,high,297,powerfurl,9,0.0,0.0,0.0
https://www.morfrac.com/es/shop/powerfurl-almacenadores-sin-fin-31/powerfurl-ten-fork-fitting-12561,powerfurl.[ten] - Fork Fitting | 10t SWL | MORFRAC,powerfurl.[ten] Fork,product,product,high,high,high,290,powerfurl,9,0.0,0.0,0.0
https://www.morfrac.com/es/shop/powerfurl-almacenadores-sin-fin-31/powerfurl-ten-head-swivel-unit-12566,powerfurl.[ten] - Swivelhead | 10t SWL Top Furling Unit | MORFRAC,powerfurl.[ten] Swivelhead,product,product,high,high,high,417,powerfurl,1,0.0,0.0,0.0
https://www.morfrac.com/es/shop/powerfurl-almacenadores-sin-fin-31/powerfurl-ten-tdis-top-down-integrators-12567,powerfurl.[ten] - TDIs | 10t SWL Top Down Integrators | MORFRAC,powerfurl.[ten] TD integrator,product,product,high,high,high,292,powerfurl,1,0.0,0.0,0.0
https://www.morfrac.com/es/shop/powerfurl-almacenadores-sin-fin-31/powerfurl-twelve-continuous-line-furling-kit-12596,powerfurl.[twelve] - Furling Kit | 12t SWL | MORFRAC,powerfurl.[twelve] Kit,product,product,high,high,high,412,powerfurl,8,0.0,0.0,0.0
https://www.morfrac.com/es/shop/powerfurl-almacenadores-sin-fin-31/ti-shackle-grade5-titanium-shackle-12526,Ti-Shackle | Ø6mm Titanium Shackle | 1.5t SWL | MORFRAC,powerfurl.[one] - Ti-shackle 6mm,product,product,high,high,high,920,shackle,5,0.0,0.0,0.0
https://www.morfrac.com/es/shop/powerfurl-almacenadores-sin-fin-powerfurl-eight-10/powerfurl-eight-continuous-line-furling-kit-12502,powerfurl.[eight] - Continuous Line Furling Kit | MORFRAC,powerfurl.[eight] Kit,product,product,high,high,high,289,powerfurl,8,0.0,0.0,0.0
https://www.morfrac.com/es/shop/powerfurl-almacenadores-sin-fin-powerfurl-eight-10/powerfurl-eight-drum-bottom-furling-unit-12497,powerfurl.[eight] - Drum | Bottom Furling Unit | MORFRAC,powerfurl.[eight] Drum,product,product,high,high,high,411,powerfurl,1,0.0,0.0,0.0
