url,title,h1,page_type,page_role,business_priority,commercial_relevance,authority_value,word_count,manual_topic_label,semantic_cluster_id,clicks,impressions,seo_priority_score
https://www.morfrac.com/es/shop/morfblock-morfblockxl-21/morfblock-xl-08-titanium-sailing-block-12390,morfblock.[XL] - 08 | 8000kg SWL | Titanium XL Sailing Block | MORFRAC,morfblock.[XL] - 08,product,product,high,high,high,473,morfblock,0,0.0,0.0,0.0
https://www.morfrac.com/es/shop/morfblock-morfblockxl-21/morfblock-xl-10-titanium-sailing-block-12350,morfblock.[XL] - 10 | 10000kg SWL | Titanium XL Sailing Block | MORFRAC,morfblock.[XL] - 10,product,product,high,high,high,473,morfblock,0,0.0,0.0,0.0
https://www.morfrac.com/es/shop/morfblock-morfblockxl-21/morfblock-xl-12-titanium-sailing-block-12354,morfblock.[XL] - 12 | 12500kg SWL | Titanium XL Sailing Block | MORFRAC,morfblock.[XL] - 12,product,product,high,high,high,458,morfblock,0,0.0,0.0,0.0
https://www.morfrac.com/es/shop/morfblock-morfblockxl-21/morfblock-xl-15-titanium-sailing-block-12358,morfblock.[XL] - 15 | 15000kg SWL | Titanium XL Sailing Block | MORFRAC,morfblock.[XL] - 15,product,product,high,high,high,473,morfblock,0,0.0,0.0,0.0
https://www.morfrac.com/es/shop/mreel-35/mreel-four-rope-reeler-12493,mreel.[four] | Rope Reeler System | MORFRAC,mreel.[four],product,product,high,high,high,543,mreel,1,0.0,0.0,0.0
https://www.morfrac.com/es/shop/mreel-35/mreel-one-rope-reeler-12491,mreel.[one] | Rope Reeler System | MORFRAC,mreel.[one],product,product,high,high,high,601,mreel,1,0.0,0.0,0.0
https://www.morfrac.com/es/shop/mreel-35/mreel-three-rope-reeler-12628,mreel.[three] | Rope Reeler System | MORFRAC,mreel.[three],product,product,high,high,high,544,mreel,1,0.0,0.0,0.0
https://www.morfrac.com/es/shop/mreel-35/mreel-two-rope-reeler-12492,mreel.[two] | Rope Reeler System | MORFRAC,mreel.[two],product,product,high,high,high,548,mreel,1,0.0,0.0,0.0
https://www.morfrac.com/es/shop/powerfurl-almacenadores-sin-fin-31/powerfurl-one-drum-bottom-furling-unit-12529,powerfurl.[one] - Drum | 1.5t SWL Bottom Furling Unit | MORFRAC,powerfurl.[one] Drum,product,product,high,high,high,411,powerfurl,9,0.0,0.0,0.0
https://www.morfrac.com/es/shop/powerfurl-almacenadores-sin-fin-31/powerfurl-one-furling-kit-12530,powerfurl.[one] - Furling Kit | 1.5t SWL | MORFRAC,powerfurl.[one] Kit,product,product,high,high,high,507,powerfurl,11,0.0,0.0,0.0
https://www.morfrac.com/es/shop/powerfurl-almacenadores-sin-fin-31/powerfurl-one-furling-kit-shackles-12531,powerfurl.[one] - Furling Kit Shackles | 1.5t SWL | MORFRAC,powerfurl.[one] Kit + Shackles,product,product,high,high,high,421,shackle,11,0.0,0.0,0.0
https://www.morfrac.com/es/shop/powerfurl-almacenadores-sin-fin-31/powerfurl-one-head-swivel-unit-12533,powerfurl.[one] - Swivel | 1.5t SWL Top Furling Unit | MORFRAC,powerfurl.[one] Swivelhead,product,product,high,high,high,410,powerfurl,9,0.0,0.0,0.0
https://www.morfrac.com/es/shop/powerfurl-almacenadores-sin-fin-31/powerfurl-one-lashing-fitting-12524,powerfurl.[one] - Lashing Fitting | 1.5t SWL | MORFRAC,powerfurl.[one] - 2:1/lashing,product,product,high,high,high,296,powerfurl,11,0.0,0.0,0.0
https://www.morfrac.com/es/shop/powerfurl-almacenadores-sin-fin-31/powerfurl-one-thimble-12528,powerfurl.[one] - Thimble | 1.5t SWL | MORFRAC,powerfurl.[one] - Thimble,product,product,high,high,high,291,powerfurl,11,0.0,0.0,0.0
https://www.morfrac.com/es/shop/powerfurl-almacenadores-sin-fin-31/powerfurl-one-top-down-furling-kit-12825,powerfurl.[one] - Top Down Furling Kit | 1.5t SWL | MORFRAC,powerfurl.[one] Top-Down Kit,product,product,high,high,high,415,powerfurl,11,0.0,0.0,0.0
https://www.morfrac.com/es/shop/powerfurl-almacenadores-sin-fin-31/powerfurl-one-top-down-integrator-12534,powerfurl.[one] - TDI | 1.5t SWL Top Down Integrator | MORFRAC,powerfurl.[one] TD integrator,product,product,high,high,high,408,powerfurl,8,0.0,0.0,0.0
https://www.morfrac.com/es/shop/powerfurl-almacenadores-sin-fin-31/powerfurl-ten-continuous-line-furling-kit-12564,powerfurl.[ten] - Continuous Line Furling Kit | 10t SWL | MORFRAC,powerfurl.[ten] Kit,product,product,high,high,high,415,powerfurl,11,0.0,0.0,0.0
https://www.morfrac.com/es/shop/powerfurl-almacenadores-sin-fin-31/powerfurl-ten-drum-bottom-furling-unit-12560,powerfurl.[ten] - Drum | 10t SWL Bottom Furling Unit | MORFRAC,powerfurl.[ten] Drum,product,product,high,high,high,411,powerfurl,9,0.0,0.0,0.0
https://www.morfrac.com/es/shop/powerfurl-almacenadores-sin-fin-31/powerfurl-ten-fork-2-1-fitting-12562,powerfurl.[ten] - Fork + 2:1 | 10t SWL | MORFRAC,powerfurl.[ten] Fork + 2:1,product,product,high,high,high,296,powerfurl,7,0.0,0.0,0.0
https://www.morfrac.com/es/shop/powerfurl-almacenadores-sin-fin-31/powerfurl-ten-fork-fitting-12561,powerfurl.[ten] - Fork Fitting | 10t SWL | MORFRAC,powerfurl.[ten] Fork,product,product,high,high,high,289,powerfurl,7,0.0,0.0,0.0
